a,b,c,d,e,f,g,h,i,j,k,l,auc,infer_time
1,1,0,0,0,0,1,0,0,1,0,0,0.535714269,0.181018829
1,1,0,0,0,0,1,0,0,1,0,1,0.535714269,0.192957878
1,1,0,0,0,0,1,0,0,1,1,0,0.535714269,0.197984934
1,1,0,0,0,0,1,0,0,1,1,1,0.535714269,0.183578014
1,1,0,0,0,0,1,0,1,0,0,0,0.535714269,0.182855844
1,1,0,0,0,0,1,0,1,0,0,1,0.535714269,0.195476532
1,1,0,0,0,0,1,0,1,0,1,0,0.535714269,0.192372084
1,1,0,0,0,0,1,0,1,0,1,1,0.535714269,0.201590061
1,1,0,0,0,0,1,0,1,1,0,0,0.535714269,0.18824029
1,1,0,0,0,0,1,0,1,1,0,1,0.535714269,0.179266214
1,1,0,0,0,0,1,0,1,1,1,0,0.535714269,0.170026302
1,1,0,0,0,0,1,0,1,1,1,1,0.535714269,0.18661356
1,1,0,0,0,0,1,1,0,0,0,0,0.464285702,0.183229446
1,1,0,0,0,0,1,1,0,0,0,1,0.464285702,0.200801134
1,1,0,0,0,0,1,1,0,0,1,0,0.464285702,0.19472456
1,1,0,0,0,0,1,1,0,0,1,1,0.464285702,0.191593647
1,1,0,0,0,0,1,1,0,1,0,0,0.464285702,0.199077845
1,1,0,0,0,0,1,1,0,1,0,1,0.464285702,0.198833466
1,1,0,0,0,0,1,1,0,1,1,0,0.464285702,0.191958666
1,1,0,0,0,0,1,1,0,1,1,1,0.464285702,0.184589624
1,1,0,0,0,0,1,1,1,0,0,0,0.464285702,0.191936731
1,1,0,0,0,0,1,1,1,0,0,1,0.464285702,0.202097654
1,1,0,0,0,0,1,1,1,0,1,0,0.464285702,0.170239449
1,1,0,0,0,0,1,1,1,0,1,1,0.464285702,0.171499014
1,1,0,0,0,0,1,1,1,1,0,0,0.464285702,0.181705713
1,1,0,0,0,0,1,1,1,1,0,1,0.464285702,0.201396942
1,1,0,0,0,0,1,1,1,1,1,0,0.464285702,0.177850485
1,1,0,0,0,0,1,1,1,1,1,1,0.464285702,0.17313695
1,1,0,0,0,1,0,0,0,0,0,0,0.535714269,0.290766716
1,1,0,0,0,1,0,0,0,0,0,1,0.535714269,0.28933835
1,1,0,0,0,1,0,0,0,0,1,0,0.535714269,0.295701265
1,1,0,0,0,1,0,0,0,0,1,1,0.535714269,0.254169941
1,1,0,0,0,1,0,0,0,1,0,0,0.535714269,0.295495272
1,1,0,0,0,1,0,0,0,1,0,1,0.535714269,0.264581919
1,1,0,0,0,1,0,0,0,1,1,0,0.535714269,0.27901125
1,1,0,0,0,1,0,0,0,1,1,1,0.535714269,0.273066998
1,1,0,0,0,1,0,0,1,0,0,0,0.535714269,0.286326647
1,1,0,0,0,1,0,0,1,0,0,1,0.535714269,0.299927235
1,1,0,0,0,1,0,0,1,0,1,0,0.535714269,0.284930944
1,1,0,0,0,1,0,0,1,0,1,1,0.535714269,0.252895117
1,1,0,0,0,1,0,0,1,1,0,0,0.535714269,0.258354425
1,1,0,0,0,1,0,0,1,1,0,1,0.535714269,0.261720419
1,1,0,0,0,1,0,0,1,1,1,0,0.535714269,0.254082918
1,1,0,0,0,1,0,0,1,1,1,1,0.535714269,0.278784037
1,1,0,0,0,1,0,1,0,0,0,0,0.464285702,0.273832798
1,1,0,0,0,1,0,1,0,0,0,1,0.464285702,0.276289225
1,1,0,0,0,1,0,1,0,0,1,0,0.464285702,0.261636019
1,1,0,0,0,1,0,1,0,0,1,1,0.464285702,0.284950733
1,1,0,0,0,1,0,1,0,1,0,0,0.464285702,0.288856745
1,1,0,0,0,1,0,1,0,1,0,1,0.464285702,0.260185957
1,1,0,0,0,1,0,1,0,1,1,0,0.464285702,0.267966747
1,1,0,0,0,1,0,1,0,1,1,1,0.464285702,0.281977892
1,1,0,0,0,1,0,1,1,0,0,0,0.464285702,0.295719385
1,1,0,0,0,1,0,1,1,0,0,1,0.464285702,0.305715084
1,1,0,0,0,1,0,1,1,0,1,0,0.464285702,0.290476084
1,1,0,0,0,1,0,1,1,0,1,1,0.464285702,0.274406433
1,1,0,0,0,1,0,1,1,1,0,0,0.464285702,0.295652151
1,1,0,0,0,1,0,1,1,1,0,1,0.464285702,0.259280682
1,1,0,0,0,1,0,1,1,1,1,0,0.464285702,0.271897316
1,1,0,0,0,1,0,1,1,1,1,1,0.464285702,0.280118942
1,1,0,0,0,1,1,0,0,0,0,0,0.464285702,0.342204094
1,1,0,0,0,1,1,0,0,0,0,1,0.464285702,0.326993227
1,1,0,0,0,1,1,0,0,0,1,0,0.464285702,0.342378378
1,1,0,0,0,1,1,0,0,0,1,1,0.464285702,0.312564611
1,1,0,0,0,1,1,0,0,1,0,0,0.464285702,0.340869904
1,1,0,0,0,1,1,0,0,1,0,1,0.464285702,0.316277742
1,1,0,0,0,1,1,0,0,1,1,0,0.464285702,0.317310333
1,1,0,0,0,1,1,0,0,1,1,1,0.464285702,0.315067291
1,1,0,0,0,1,1,0,1,0,0,0,0.464285702,0.31536746
1,1,0,0,0,1,1,0,1,0,0,1,0.464285702,0.339395761
1,1,0,0,0,1,1,0,1,0,1,0,0.464285702,0.300397396
1,1,0,0,0,1,1,0,1,0,1,1,0.464285702,0.346985102
1,1,0,0,0,1,1,0,1,1,0,0,0.464285702,0.309035778
1,1,0,0,0,1,1,0,1,1,0,1,0.464285702,0.33242774
1,1,0,0,0,1,1,0,1,1,1,0,0.464285702,0.343093395
1,1,0,0,0,1,1,0,1,1,1,1,0.464285702,0.330708742
1,1,0,0,0,1,1,1,0,0,0,0,0.464285702,0.330163717
1,1,0,0,0,1,1,1,0,0,0,1,0.464285702,0.313046455
1,1,0,0,0,1,1,1,0,0,1,0,0.464285702,0.314728498
1,1,0,0,0,1,1,1,0,0,1,1,0.464285702,0.312439203
1,1,0,0,0,1,1,1,0,1,0,0,0.464285702,0.319484949
1,1,0,0,0,1,1,1,0,1,0,1,0.464285702,0.331239462
1,1,0,0,0,1,1,1,0,1,1,0,0.464285702,0.324022293
1,1,0,0,0,1,1,1,0,1,1,1,0.464285702,0.384454966
1,1,0,0,0,1,1,1,1,0,0,0,0.464285702,0.321330547
1,1,0,0,0,1,1,1,1,0,0,1,0.464285702,0.338487387
1,1,0,0,0,1,1,1,1,0,1,0,0.464285702,0.295559883
1,1,0,0,0,1,1,1,1,0,1,1,0.464285702,0.337812424
1,1,0,0,0,1,1,1,1,1,0,0,0.464285702,0.328249931
1,1,0,0,0,1,1,1,1,1,0,1,0.464285702,0.330203772
1,1,0,0,0,1,1,1,1,1,1,0,0.464285702,0.300112247
1,1,0,0,0,1,1,1,1,1,1,1,0.464285702,0.318355799
1,1,0,0,1,0,0,0,0,0,0,0,0.535714269,0.274300098
1,1,0,0,1,0,0,0,0,0,0,1,0.535714269,0.282210588
1,1,0,0,1,0,0,0,0,0,1,0,0.535714269,0.242825031
1,1,0,0,1,0,0,0,0,0,1,1,0.535714269,0.249890089
1,1,0,0,1,0,0,0,0,1,0,0,0.535714269,0.266746759
1,1,0,0,1,0,0,0,0,1,0,1,0.535714269,0.258192301
1,1,0,0,1,0,0,0,0,1,1,0,0.535714269,0.244736433
1,1,0,0,1,0,0,0,0,1,1,1,0.535714269,0.249820232
1,1,0,0,1,0,0,0,1,0,0,0,0.535714269,0.251684904
1,1,0,0,1,0,0,0,1,0,0,1,0.535714269,0.26387167
1,1,0,0,1,0,0,0,1,0,1,0,0.535714269,0.241181135
1,1,0,0,1,0,0,0,1,0,1,1,0.535714269,0.28779006
1,1,0,0,1,0,0,0,1,1,0,0,0.535714269,0.262751341
1,1,0,0,1,0,0,0,1,1,0,1,0.535714269,0.243587971
1,1,0,0,1,0,0,0,1,1,1,0,0.535714269,0.278827906
1,1,0,0,1,0,0,0,1,1,1,1,0.535714269,0.251813889
1,1,0,0,1,0,0,1,0,0,0,0,0.464285702,0.279345274
1,1,0,0,1,0,0,1,0,0,0,1,0.464285702,0.247457981
1,1,0,0,1,0,0,1,0,0,1,0,0.464285702,0.264968157
1,1,0,0,1,0,0,1,0,0,1,1,0.464285702,0.26502347
1,1,0,0,1,0,0,1,0,1,0,0,0.464285702,0.286930799
1,1,0,0,1,0,0,1,0,1,0,1,0.464285702,0.271795511
1,1,0,0,1,0,0,1,0,1,1,0,0.464285702,0.252402067
1,1,0,0,1,0,0,1,0,1,1,1,0.464285702,0.275932312
1,1,0,0,1,0,0,1,1,0,0,0,0.464285702,0.243271351
1,1,0,0,1,0,0,1,1,0,0,1,0.464285702,0.251996279
1,1,0,0,1,0,0,1,1,0,1,0,0.464285702,0.260186434
1,1,0,0,1,0,0,1,1,0,1,1,0.464285702,0.284778595
1,1,0,0,1,0,0,1,1,1,0,0,0.464285702,0.251456022
1,1,0,0,1,0,0,1,1,1,0,1,0.464285702,0.26611948
1,1,0,0,1,0,0,1,1,1,1,0,0.464285702,0.247917414
1,1,0,0,1,0,0,1,1,1,1,1,0.464285702,0.278058529
1,1,0,0,1,0,1,0,0,0,0,0,0.535714269,0.310393333
1,1,0,0,1,0,1,0,0,0,0,1,0.535714269,0.301012516
1,1,0,0,1,0,1,0,0,0,1,0,0.535714269,0.303422451
1,1,0,0,1,0,1,0,0,0,1,1,0.535714269,0.284167528
1,1,0,0,1,0,1,0,0,1,0,0,0.535714269,0.260847092
1,1,0,0,1,0,1,0,0,1,0,1,0.535714269,0.251740694
1,1,0,0,1,0,1,0,0,1,1,0,0.535714269,0.300571442
1,1,0,0,1,0,1,0,0,1,1,1,0.535714269,0.264600039
1,1,0,0,1,0,1,0,1,0,0,0,0.535714269,0.265524864
1,1,0,0,1,0,1,0,1,0,0,1,0.535714269,0.285669804
1,1,0,0,1,0,1,0,1,0,1,0,0.535714269,0.256378412
1,1,0,0,1,0,1,0,1,0,1,1,0.535714269,0.248820543
1,1,0,0,1,0,1,0,1,1,0,0,0.535714269,0.276773453
1,1,0,0,1,0,1,0,1,1,0,1,0.535714269,0.276131392
1,1,0,0,1,0,1,0,1,1,1,0,0.535714269,0.258366585
1,1,0,0,1,0,1,0,1,1,1,1,0.535714269,0.263918877
1,1,0,0,1,0,1,1,0,0,0,0,0.464285702,0.281429291
1,1,0,0,1,0,1,1,0,0,0,1,0.464285702,0.267604828
1,1,0,0,1,0,1,1,0,0,1,0,0.464285702,0.245790005
1,1,0,0,1,0,1,1,0,0,1,1,0.464285702,0.270925999
1,1,0,0,1,0,1,1,0,1,0,0,0.464285702,0.25445509
1,1,0,0,1,0,1,1,0,1,0,1,0.464285702,0.251447439
1,1,0,0,1,0,1,1,0,1,1,0,0.464285702,0.249625921
1,1,0,0,1,0,1,1,0,1,1,1,0.464285702,0.288499594
1,1,0,0,1,0,1,1,1,0,0,0,0.464285702,0.281908751
1,1,0,0,1,0,1,1,1,0,0,1,0.464285702,0.289644957
1,1,0,0,1,0,1,1,1,0,1,0,0.464285702,0.263550997
1,1,0,0,1,0,1,1,1,0,1,1,0.464285702,0.247965813
1,1,0,0,1,0,1,1,1,1,0,0,0.464285702,0.301467419
1,1,0,0,1,0,1,1,1,1,0,1,0.464285702,0.280283451
1,1,0,0,1,0,1,1,1,1,1,0,0.464285702,0.294803858
1,1,0,0,1,0,1,1,1,1,1,1,0.464285702,0.254791498
1,1,0,0,1,1,0,0,0,0,0,0,0.535714269,0.380524158
1,1,0,0,1,1,0,0,0,0,0,1,0.535714269,0.344744444
1,1,0,0,1,1,0,0,0,0,1,0,0.535714269,0.363025427
1,1,0,0,1,1,0,0,0,0,1,1,0.535714269,0.386074305
1,1,0,0,1,1,0,0,0,1,0,0,0.535714269,0.363660812
1,1,0,0,1,1,0,0,0,1,0,1,0.535714269,0.373834372
1,1,0,0,1,1,0,0,0,1,1,0,0.535714269,0.358097553
1,1,0,0,1,1,0,0,0,1,1,1,0.535714269,0.37161231
1,1,0,0,1,1,0,0,1,0,0,0,0.535714269,0.330345154
1,1,0,0,1,1,0,0,1,0,0,1,0.535714269,0.340235233
1,1,0,0,1,1,0,0,1,0,1,0,0.535714269,0.380654335
1,1,0,0,1,1,0,0,1,0,1,1,0.535714269,0.365482092
1,1,0,0,1,1,0,0,1,1,0,0,0.535714269,0.347995281
1,1,0,0,1,1,0,0,1,1,0,1,0.535714269,0.376218557
1,1,0,0,1,1,0,0,1,1,1,0,0.535714269,0.354692936
1,1,0,0,1,1,0,0,1,1,1,1,0.535714269,0.366087675
1,1,0,0,1,1,0,1,0,0,0,0,0.464285702,0.327679157
1,1,0,0,1,1,0,1,0,0,0,1,0.464285702,0.368514061
1,1,0,0,1,1,0,1,0,0,1,0,0.464285702,0.34132576
1,1,0,0,1,1,0,1,0,0,1,1,0.464285702,0.376237869
1,1,0,0,1,1,0,1,0,1,0,0,0.464285702,0.359268904
1,1,0,0,1,1,0,1,0,1,0,1,0.464285702,0.337903261
1,1,0,0,1,1,0,1,0,1,1,0,0.464285702,0.351625443
1,1,0,0,1,1,0,1,0,1,1,1,0.464285702,0.356278658
1,1,0,0,1,1,0,1,1,0,0,0,0.464285702,0.377320528
1,1,0,0,1,1,0,1,1,0,0,1,0.464285702,0.348952055
1,1,0,0,1,1,0,1,1,0,1,0,0.464285702,0.335883141
1,1,0,0,1,1,0,1,1,0,1,1,0.464285702,0.382740259
1,1,0,0,1,1,0,1,1,1,0,0,0.464285702,0.347069025
1,1,0,0,1,1,0,1,1,1,0,1,0.464285702,0.391226292
1,1,0,0,1,1,0,1,1,1,1,0,0.464285702,0.364378691
1,1,0,0,1,1,0,1,1,1,1,1,0.464285702,0.329670906
1,1,0,0,1,1,1,0,0,0,0,0,0.535714269,0.393771648
1,1,0,0,1,1,1,0,0,0,0,1,0.535714269,0.416815758
1,1,0,0,1,1,1,0,0,0,1,0,0.535714269,0.432663679
1,1,0,0,1,1,1,0,0,0,1,1,0.535714269,0.428309679
1,1,0,0,1,1,1,0,0,1,0,0,0.535714269,0.394678593
1,1,0,0,1,1,1,0,0,1,0,1,0.535714269,0.405437946
1,1,0,0,1,1,1,0,0,1,1,0,0.535714269,0.408235312
1,1,0,0,1,1,1,0,0,1,1,1,0.535714269,0.389417648
1,1,0,0,1,1,1,0,1,0,0,0,0.535714269,0.419408798
1,1,0,0,1,1,1,0,1,0,0,1,0.535714269,0.378062248
1,1,0,0,1,1,1,0,1,0,1,0,0.535714269,0.381392479
1,1,0,0,1,1,1,0,1,0,1,1,0.535714269,0.4009583
1,1,0,0,1,1,1,0,1,1,0,0,0.535714269,0.380912304
1,1,0,0,1,1,1,0,1,1,0,1,0.535714269,0.376950741
1,1,0,0,1,1,1,0,1,1,1,0,0.535714269,0.396429062
1,1,0,0,1,1,1,0,1,1,1,1,0.535714269,0.41147542
1,1,0,0,1,1,1,1,0,0,0,0,0.464285702,0.396375656
1,1,0,0,1,1,1,1,0,0,0,1,0.464285702,0.416036367
1,1,0,0,1,1,1,1,0,0,1,0,0.464285702,0.42507863
1,1,0,0,1,1,1,1,0,0,1,1,0.464285702,0.425840855
1,1,0,0,1,1,1,1,0,1,0,0,0.464285702,0.419580936
1,1,0,0,1,1,1,1,0,1,0,1,0.464285702,0.417781115
1,1,0,0,1,1,1,1,0,1,1,0,0.464285702,0.378422976
1,1,0,0,1,1,1,1,0,1,1,1,0.464285702,0.450489521
1,1,0,0,1,1,1,1,1,0,0,0,0.464285702,0.41443181
1,1,0,0,1,1,1,1,1,0,0,1,0.464285702,0.416220903
1,1,0,0,1,1,1,1,1,0,1,0,0.464285702,0.375236273
1,1,0,0,1,1,1,1,1,0,1,1,0.464285702,0.416710377
1,1,0,0,1,1,1,1,1,1,0,0,0.464285702,0.446741104
1,1,0,0,1,1,1,1,1,1,0,1,0.464285702,0.380682468
1,1,0,0,1,1,1,1,1,1,1,0,0.464285702,0.425910473
1,1,0,0,1,1,1,1,1,1,1,1,0.464285702,0.37824893
1,1,0,1,0,0,0,0,0,0,0,0,0.535714269,0.376574755
1,1,0,1,0,0,0,0,0,0,0,1,0.535714269,0.371904135
1,1,0,1,0,0,0,0,0,0,1,0,0.535714269,0.376929045
1,1,0,1,0,0,0,0,0,0,1,1,0.535714269,0.401414633
1,1,0,1,0,0,0,0,0,1,0,0,0.535714269,0.36016345
1,1,0,1,0,0,0,0,0,1,0,1,0.535714269,0.332699537
1,1,0,1,0,0,0,0,0,1,1,0,0.535714269,0.348803997
1,1,0,1,0,0,0,0,0,1,1,1,0.535714269,0.371770859
1,1,0,1,0,0,0,0,1,0,0,0,0.535714269,0.333494186
1,1,0,1,0,0,0,0,1,0,0,1,0.535714269,0.380556822
1,1,0,1,0,0,0,0,1,0,1,0,0.535714269,0.345820665
1,1,0,1,0,0,0,0,1,0,1,1,0.535714269,0.405483484
1,1,0,1,0,0,0,0,1,1,0,0,0.535714269,0.361875772
1,1,0,1,0,0,0,0,1,1,0,1,0.535714269,0.363579512
1,1,0,1,0,0,0,0,1,1,1,0,0.535714269,0.387359858
1,1,0,1,0,0,0,0,1,1,1,1,0.535714269,0.350620031
1,1,0,1,0,0,0,1,0,0,0,0,0.464285702,0.366130829
1,1,0,1,0,0,0,1,0,0,0,1,0.464285702,0.370940208
1,1,0,1,0,0,0,1,0,0,1,0,0.464285702,0.372293472
1,1,0,1,0,0,0,1,0,0,1,1,0.464285702,0.368173599
1,1,0,1,0,0,0,1,0,1,0,0,0.464285702,0.350316525
1,1,0,1,0,0,0,1,0,1,0,1,0.464285702,0.342006922
1,1,0,1,0,0,0,1,0,1,1,0,0.464285702,0.333515167
1,1,0,1,0,0,0,1,0,1,1,1,0.464285702,0.368365049
1,1,0,1,0,0,0,1,1,0,0,0,0.464285702,0.344221592
1,1,0,1,0,0,0,1,1,0,0,1,0.464285702,0.340842724
1,1,0,1,0,0,0,1,1,0,1,0,0.464285702,0.397961617
1,1,0,1,0,0,0,1,1,0,1,1,0.464285702,0.357983112
1,1,0,1,0,0,0,1,1,1,0,0,0.464285702,0.377126694
1,1,0,1,0,0,0,1,1,1,0,1,0.464285702,0.355193615
1,1,0,1,0,0,0,1,1,1,1,0,0.464285702,0.364434719
1,1,0,1,0,0,0,1,1,1,1,1,0.464285702,0.388245583
1,1,0,1,0,0,1,0,0,0,0,0,0.535714269,0.455912352
1,1,0,1,0,0,1,0,0,0,0,1,0.535714269,0.423995733
1,1,0,1,0,0,1,0,0,0,1,0,0.535714269,0.485268116
1,1,0,1,0,0,1,0,0,0,1,1,0.535714269,0.48339057
1,1,0,1,0,0,1,0,0,1,0,0,0.535714269,0.421558857
1,1,0,1,0,0,1,0,0,1,0,1,0.535714269,0.427186251
1,1,0,1,0,0,1,0,0,1,1,0,0.535714269,0.456057072
1,1,0,1,0,0,1,0,0,1,1,1,0.535714269,0.417793751
1,1,0,1,0,0,1,0,1,0,0,0,0.535714269,0.453878403
1,1,0,1,0,0,1,0,1,0,0,1,0.535714269,0.471446753
1,1,0,1,0,0,1,0,1,0,1,0,0.535714269,0.450735807
1,1,0,1,0,0,1,0,1,0,1,1,0.535714269,0.42483902
1,1,0,1,0,0,1,0,1,1,0,0,0.535714269,0.441206932
1,1,0,1,0,0,1,0,1,1,0,1,0.535714269,0.410170317
1,1,0,1,0,0,1,0,1,1,1,0,0.535714269,0.448644876
1,1,0,1,0,0,1,0,1,1,1,1,0.535714269,0.428458214
1,1,0,1,0,0,1,1,0,0,0,0,0.464285702,0.464380503
1,1,0,1,0,0,1,1,0,0,0,1,0.464285702,0.463476896
1,1,0,1,0,0,1,1,0,0,1,0,0.464285702,0.435469389
1,1,0,1,0,0,1,1,0,0,1,1,0.464285702,0.405041218
1,1,0,1,0,0,1,1,0,1,0,0,0.464285702,0.431385279
1,1,0,1,0,0,1,1,0,1,0,1,0.464285702,0.46016407
1,1,0,1,0,0,1,1,0,1,1,0,0.464285702,0.454271317
1,1,0,1,0,0,1,1,0,1,1,1,0.464285702,0.408968449
1,1,0,1,0,0,1,1,1,0,0,0,0.464285702,0.436288595
1,1,0,1,0,0,1,1,1,0,0,1,0.464285702,0.434437275
1,1,0,1,0,0,1,1,1,0,1,0,0.464285702,0.470247507
1,1,0,1,0,0,1,1,1,0,1,1,0.464285702,0.470794916
1,1,0,1,0,0,1,1,1,1,0,0,0.464285702,0.444420815
1,1,0,1,0,0,1,1,1,1,0,1,0.464285702,0.45675087
1,1,0,1,0,0,1,1,1,1,1,0,0.464285702,0.454972744
1,1,0,1,0,0,1,1,1,1,1,1,0.464285702,0.410400867
1,1,0,1,0,1,0,0,0,0,0,0,0.535714269,0.513472557
1,1,0,1,0,1,0,0,0,0,0,1,0.535714269,0.542052269
1,1,0,1,0,1,0,0,0,0,1,0,0.535714269,0.495512724
1,1,0,1,0,1,0,0,0,0,1,1,0.535714269,0.55262661
1,1,0,1,0,1,0,0,0,1,0,0,0.535714269,0.597480297
1,1,0,1,0,1,0,0,0,1,0,1,0.535714269,0.503690004
1,1,0,1,0,1,0,0,0,1,1,0,0.535714269,0.50955081
1,1,0,1,0,1,0,0,0,1,1,1,0.535714269,0.496103287
1,1,0,1,0,1,0,0,1,0,0,0,0.535714269,0.551718235
1,1,0,1,0,1,0,0,1,0,0,1,0.535714269,0.574921131
1,1,0,1,0,1,0,0,1,0,1,0,0.535714269,0.516616344
1,1,0,1,0,1,0,0,1,0,1,1,0.535714269,0.530988693
1,1,0,1,0,1,0,0,1,1,0,0,0.535714269,0.523788691
1,1,0,1,0,1,0,0,1,1,0,1,0.535714269,0.539917469
1,1,0,1,0,1,0,0,1,1,1,0,0.535714269,0.501756668
1,1,0,1,0,1,0,0,1,1,1,1,0.535714269,0.544330597
1,1,0,1,0,1,0,1,0,0,0,0,0.464285702,0.561768055
1,1,0,1,0,1,0,1,0,0,0,1,0.464285702,0.508861303
1,1,0,1,0,1,0,1,0,0,1,0,0.464285702,0.583647728
1,1,0,1,0,1,0,1,0,0,1,1,0.464285702,0.552235126
1,1,0,1,0,1,0,1,0,1,0,0,0.464285702,0.532504797
1,1,0,1,0,1,0,1,0,1,0,1,0.464285702,0.554351568
1,1,0,1,0,1,0,1,0,1,1,0,0.464285702,0.554184437
1,1,0,1,0,1,0,1,0,1,1,1,0.464285702,0.543873787
1,1,0,1,0,1,0,1,1,0,0,0,0.464285702,0.527321339
1,1,0,1,0,1,0,1,1,0,0,1,0.464285702,0.517683744
1,1,0,1,0,1,0,1,1,0,1,0,0.464285702,0.543009043
1,1,0,1,0,1,0,1,1,0,1,1,0.464285702,0.530060291
1,1,0,1,0,1,0,1,1,1,0,0,0.464285702,0.523007393
1,1,0,1,0,1,0,1,1,1,0,1,0.464285702,0.52926898
1,1,0,1,0,1,0,1,1,1,1,0,0.464285702,0.509711504
1,1,0,1,0,1,0,1,1,1,1,1,0.464285702,0.505392551
1,1,0,1,0,1,1,0,0,0,0,0,0.535714269,0.953766108
1,1,0,1,0,1,1,0,0,0,0,1,0.535714269,0.983540535
1,1,0,1,0,1,1,0,0,0,1,0,0.535714269,1.030748129
1,1,0,1,0,1,1,0,0,0,1,1,0.535714269,1.02724123
1,1,0,1,0,1,1,0,0,1,0,0,0.535714269,0.954880238
1,1,0,1,0,1,1,0,0,1,0,1,0.535714269,0.97239089
1,1,0,1,0,1,1,0,0,1,1,0,0.535714269,1.022189617
1,1,0,1,0,1,1,0,0,1,1,1,0.535714269,0.933815956
1,1,0,1,0,1,1,0,1,0,0,0,0.535714269,0.968844175
1,1,0,1,0,1,1,0,1,0,0,1,0.535714269,1.037664413
1,1,0,1,0,1,1,0,1,0,1,0,0.535714269,0.875567675
1,1,0,1,0,1,1,0,1,0,1,1,0.535714269,0.945206404
1,1,0,1,0,1,1,0,1,1,0,0,0.535714269,0.986222744
1,1,0,1,0,1,1,0,1,1,0,1,0.535714269,0.940450191
1,1,0,1,0,1,1,0,1,1,1,0,0.535714269,0.940799713
1,1,0,1,0,1,1,0,1,1,1,1,0.535714269,0.980787754
1,1,0,1,0,1,1,1,0,0,0,0,0.464285702,0.948168516
1,1,0,1,0,1,1,1,0,0,0,1,0.464285702,0.97361207
1,1,0,1,0,1,1,1,0,0,1,0,0.464285702,0.952609539
1,1,0,1,0,1,1,1,0,0,1,1,0.464285702,0.996339083
1,1,0,1,0,1,1,1,0,1,0,0,0.464285702,0.911542654
1,1,0,1,0,1,1,1,0,1,0,1,0.464285702,0.931387424
1,1,0,1,0,1,1,1,0,1,1,0,0.464285702,0.999319792
1,1,0,1,0,1,1,1,0,1,1,1,0.464285702,0.895403862
1,1,0,1,0,1,1,1,1,0,0,0,0.464285702,0.955490351
1,1,0,1,0,1,1,1,1,0,0,1,0.464285702,0.933524609
1,1,0,1,0,1,1,1,1,0,1,0,0.464285702,1.033008099
1,1,0,1,0,1,1,1,1,0,1,1,0.464285702,0.94935441
1,1,0,1,0,1,1,1,1,1,0,0,0.464285702,0.999782562
1,1,0,1,0,1,1,1,1,1,0,1,0.464285702,0.934666157
1,1,0,1,0,1,1,1,1,1,1,0,0.464285702,0.923035383
1,1,0,1,0,1,1,1,1,1,1,1,0.464285702,0.89362812
1,1,0,1,1,0,0,0,0,0,0,0,0.535714269,0.804820776
1,1,0,1,1,0,0,0,0,0,0,1,0.535714269,0.785396099
1,1,0,1,1,0,0,0,0,0,1,0,0.535714269,0.828314066
1,1,0,1,1,0,0,0,0,0,1,1,0.535714269,0.804560184
1,1,0,1,1,0,0,0,0,1,0,0,0.535714269,0.876089096
1,1,0,1,1,0,0,0,0,1,0,1,0.535714269,0.75622654
1,1,0,1,1,0,0,0,0,1,1,0,0.535714269,0.833688498
1,1,0,1,1,0,0,0,0,1,1,1,0.535714269,0.81240201
1,1,0,1,1,0,0,0,1,0,0,0,0.535714269,0.741472483
1,1,0,1,1,0,0,0,1,0,0,1,0.535714269,0.785599232
1,1,0,1,1,0,0,0,1,0,1,0,0.535714269,0.836299658
1,1,0,1,1,0,0,0,1,0,1,1,0.535714269,0.767139912
1,1,0,1,1,0,0,0,1,1,0,0,0.535714269,0.762880325
1,1,0,1,1,0,0,0,1,1,0,1,0.535714269,0.808744907
1,1,0,1,1,0,0,0,1,1,1,0,0.535714269,0.759821415
1,1,0,1,1,0,0,0,1,1,1,1,0.535714269,0.782355547
1,1,0,1,1,0,0,1,0,0,0,0,0.464285702,0.769024849
1,1,0,1,1,0,0,1,0,0,0,1,0.464285702,0.75622201
1,1,0,1,1,0,0,1,0,0,1,0,0.464285702,0.787985563
1,1,0,1,1,0,0,1,0,0,1,1,0.464285702,0.797070742
1,1,0,1,1,0,0,1,0,1,0,0,0.464285702,0.821371078
1,1,0,1,1,0,0,1,0,1,0,1,0.464285702,0.757088423
1,1,0,1,1,0,0,1,0,1,1,0,0.464285702,0.764510393
1,1,0,1,1,0,0,1,0,1,1,1,0.464285702,0.824225187
1,1,0,1,1,0,0,1,1,0,0,0,0.464285702,0.774938107
1,1,0,1,1,0,0,1,1,0,0,1,0.464285702,0.842278242
1,1,0,1,1,0,0,1,1,0,1,0,0.464285702,0.77089119
1,1,0,1,1,0,0,1,1,0,1,1,0.464285702,0.766433477
1,1,0,1,1,0,0,1,1,1,0,0,0.464285702,0.754824877
1,1,0,1,1,0,0,1,1,1,0,1,0.464285702,0.791565895
1,1,0,1,1,0,0,1,1,1,1,0,0.464285702,0.723513126
1,1,0,1,1,0,0,1,1,1,1,1,0.464285702,0.777766228
1,1,0,1,1,0,1,0,0,0,0,0,0.535714269,0.836061239
1,1,0,1,1,0,1,0,0,0,0,1,0.535714269,0.855084419
1,1,0,1,1,0,1,0,0,0,1,0,0.535714269,0.862252712
1,1,0,1,1,0,1,0,0,0,1,1,0.535714269,0.855021954
1,1,0,1,1,0,1,0,0,1,0,0,0.535714269,0.895193577
1,1,0,1,1,0,1,0,0,1,0,1,0.535714269,0.89214325
1,1,0,1,1,0,1,0,0,1,1,0,0.535714269,0.907207727
1,1,0,1,1,0,1,0,0,1,1,1,0.535714269,0.949589252
